"from_date","emp_no","last_name","first_name","gender","salary"
"1986-10-22",477557,"Plessier","Amalendu","F",41158
"1986-07-27",477559,"Junot","Kerhong","F",69184
"1986-03-01",477590,"Spelt","Bilhanan","M",40000
"1986-09-06",477612,"Hoogerwoord","Almudena","F",40000
"1986-03-18",477637,"Pelz","Elgin","F",40000
"1986-04-19",477659,"Hartvigsen","Oguz","F",51203
"1986-08-06",477715,"Rodham","Francesca","F",40000
"1986-01-07",477671,"Segond","Mikhail","M",70403
"1986-01-29",477673,"Woycyznski","Mizuhito","F",53456
"1986-09-20",477745,"Borstler","Mitchel","M",77996
"1986-07-27",477679,"Bach","Chenye","M",60794
"1986-04-15",477705,"Boguraev","Goo","M",42378
"1986-09-21",477767,"Riesenhuber","Ipke","M",40000
"1986-02-26",477787,"McConalogue","Tetsushi","F",40000
"1986-01-03",477880,"Furudate","Arvind","F",40000
"1986-06-17",477795,"Brookman","Bouchung","F",40000
"1986-10-22",477811,"Whitcomb","Shai","F",69348
"1986-05-20",477838,"Warwick","Arra","M",47691
"1986-04-08",477912,"Danlos","Akeno","M",50286
"1986-02-16",477919,"Schmittgen","Zsolt","F",40000
"1986-11-25",477922,"Wissmann","Moriyoshi","F",56363
"1986-10-16",477928,"Cunliffe","Tamiya","F",68522
"1986-09-06",477990,"Aingworth","Alejandra","F",40000
"1986-12-05",477961,"Avouris","Jiafu","M",62816
"1986-02-22",478000,"Munos","Mircea","F",62873
"1986-09-16",478009,"Rajcani","Genki","M",40000
"1986-04-28",478020,"Lamparter","Jaques","M",50562
"1986-03-05",478037,"Halevi","Adib","M",52879
"1986-06-14",477976,"Ressouche","Sanjay","M",60630
"1986-09-27",478041,"Uhrik","Baruch","F",81183
"1986-05-14",478058,"Akazan","Collette","M",88043
"1986-03-26",477978,"Suri","Fei","F",60214
"1986-04-02",478124,"Braccini","Muzhong","M",61542
"1986-06-20",478079,"Anguita","Raimond","F",63381
"1986-01-03",478084,"Standera","Kazuyasu","F",40000
"1986-08-04",478088,"Vanwelkenhuysen","Ung","F",68063
"1986-12-13",478112,"Stanfel","Bingning","M",43428
"1986-03-14",478132,"Perri","Marek","M",40000
"1986-01-25",478134,"Lunn","Ayonca","M",57061
"1986-07-20",478138,"Pero","Prodip","M",40000
"1986-11-15",478172,"Provine","Subbu","M",40000
"1986-05-23",478204,"Narlikar","Arne","M",40000
"1986-12-15",478311,"Talmon","Moss","F",40000
"1986-12-03",478314,"Garnick","Rutger","F",40000
"1986-02-11",478321,"Munro","Arup","F",40000
"1986-05-08",478325,"Haddadi","Roddy","M",40000
"1986-03-13",478326,"Benner","Shunichi","F",54627
"1986-06-18",478328,"Zobel","Shaw","M",40000
"1986-04-05",478250,"Rissland","Ranan","M",68809
"1986-02-05",478350,"Negoita","Halsur","M",40000
"1986-07-18",478371,"Herber","Marsja","M",48020
"1986-10-23",478384,"Schoegge","Christoper","M",53506
"1986-02-21",478527,"Pettis","Shrikanth","F",67409
"1986-08-05",478532,"Nivat","Janalee","M",40000
"1986-10-30",478533,"Katiyar","Ohad","M",57796
"1986-02-04",478548,"Schauser","Radoslaw","M",64673
"1986-04-01",478424,"Speckmann","Christophe","M",40000
"1986-02-20",478430,"Samarati","Weicheng","M",40000
"1986-03-03",478550,"Setia","Prasadram","M",41637
"1986-02-13",478566,"Luby","Zhongwei","M",85588
"1986-10-25",478445,"Lalonde","Aamod","M",40000
"1986-12-30",478455,"Luef","Steen","M",90989
"1986-11-16",478460,"Monarch","Ioana","F",75788
"1986-10-19",478576,"Undy","Trygve","M",60054
"1986-05-13",478472,"Gulak","Jiafu","M",40000
"1986-10-03",478612,"Zongker","Tremaine","M",40000
"1986-12-29",478489,"Stamatiou","Hironoby","M",58845
"1986-11-08",478507,"Belinskaya","Mang","F",43000
"1986-04-26",478509,"Gerlach","Luise","M",83823
"1986-11-02",478517,"Lakshmanan","Pragnesh","F",40000
"1986-08-09",478802,"Ozeri","Toshimitsu","M",40000
"1986-05-30",478659,"McFarlan","Ishfaq","M",57169
"1986-08-20",478675,"Schade","Basem","F",65647
"1986-01-18",478676,"Mateescu","Shaw","M",40000
"1986-03-12",478817,"Doering","Halsur","M",48714
"1986-12-25",478687,"Ramras","Heeju","F",66497
"1986-03-18",478691,"Pocchiola","Masamitsu","M",44432
"1986-04-14",478828,"Kumaresan","Constantine","F",63121
"1986-06-04",478714,"Kolvik","Hausi","F",65908
"1986-02-12",478715,"Kroon","Zhensheng","M",40000
"1986-05-15",478883,"Zykh","Muneo","M",40000
"1986-09-16",478748,"Ramalingam","Kauko","M",40000
"1986-09-13",478766,"Thisen","Moti","F",80126
"1986-08-30",478778,"Zeidenstein","Hauke","M",58056
"1986-09-15",478784,"Rathonyi","Vishwani","M",40000
"1986-08-13",479062,"Narwekar","Aleksander","M",55157
"1986-06-20",479066,"Kruskal","Rance","F",40000
"1986-09-19",479069,"Pfau","Ranga","M",40000
"1986-07-20",478940,"Rabejac","Nakhoon","M",45245
"1986-10-18",479086,"Koshino","Adly","M",42829
"1986-08-26",478951,"Heijenga","Zeljko","M",40000
"1986-06-13",478964,"McFarlan","Yishay","M",61078
"1986-09-22",479089,"Viele","Hatem","F",67567
"1986-09-22",478973,"Yoshimura","Reinhard","M",40000
"1986-01-27",479092,"Collavizza","Leif","M",65675
"1986-06-26",478983,"Litvinov","Hugo","F",47636
"1986-06-16",479097,"Schaar","Clyde","F",41660
"1986-09-02",478992,"Andreotta","Jahangir","M",40000
"1986-06-09",479125,"Rindone","Parviz","M",40000
"1986-07-09",479028,"Itzigehl","Xuejun","M",40000
"1986-08-13",479133,"Schoegge","Sangeeta","F",45621
"1986-05-13",479038,"Morton","Mitchel","M",62821
"1986-01-13",479157,"Larfeldt","Jacopo","F",55543
"1986-02-13",479160,"Conry","Moss","M",41553
"1986-12-06",479161,"Anido","Sibyl","M",55164
"1986-10-10",479162,"Motley","Hirochika","M",40000
"1986-01-08",479180,"Merlo","Adib","F",53388
"1986-09-30",479370,"Birke","Heather","M",61399
"1986-05-10",479189,"Dulin","Arnould","M",40000
"1986-08-12",479208,"Milicia","Prasadram","M",40000
"1986-08-27",479221,"Brendel","Shigeichiro","M",50464
"1986-01-24",479240,"Kambil","Ung","M",55960
"1986-06-05",479272,"Kawashima","Weiru","M",40000
"1986-07-03",479375,"Munos","Tsuneo","M",42654
"1986-10-17",479286,"Bondorf","Berthier","M",49801
"1986-03-16",479376,"Fargier","Maya","F",56329
"1986-10-19",479387,"Ferretti","Geoffrey","M",49751
"1986-04-11",479297,"Baby","Masali","M",40000
"1986-05-16",479307,"Cappelletti","Ennio","M",40786
"1986-09-30",479392,"Savasere","Vasilis","M",40000
"1986-10-08",479313,"Hooghiemstra","Pranjal","F",83169
"1986-01-12",479402,"Perfilyeva","Martina","F",65963
"1986-09-19",479405,"Dechter","Nadjib","M",40000
"1986-11-25",479407,"Tomescu","Randi","M",46866
"1986-10-31",479409,"Covnot","Wanqing","M",54615
"1986-02-12",479431,"Carrere","Demos","F",79994
"1986-03-04",479436,"Luca","Dante","F",40000
"1986-04-15",479456,"Kaiser","Amstein","M",63603
"1986-05-05",479437,"Merkl","Karlis","M",78767
"1986-04-16",479438,"Badache","Sreenivas","M",40000
"1986-05-02",479469,"Peternell","Nalini","M",43272
"1986-01-10",479447,"Orlowska","Masasuke","M",40000
"1986-06-15",479473,"Pillow","Ute","M",41132
"1986-03-31",479453,"Chinen","Mostafa","M",40000
"1986-06-30",479499,"Birnbaum","Akeel","F",64585
"1986-03-30",479593,"Chvatal","Sampalli","M",40000
"1986-08-22",479523,"Azulay","Sailaja","F",40000
"1986-11-16",479527,"Merli","Kristin","M",46184
"1986-04-25",479544,"Guenter","Abdulla","F",69966
"1986-03-16",479546,"Shinomoto","Toong","F",40000
"1986-05-13",479626,"Raney","Navin","M",40000
"1986-03-02",479562,"Barreiro","Temple","M",55311
"1986-10-11",479571,"Awdeh","Karlis","M",41490
"1986-07-06",479581,"Thimonier","Yinghua","M",65061
"1986-03-20",479583,"Morrey","Arlette","M",40000
"1986-08-13",479584,"Mersereau","Alper","F",56248
"1986-11-30",479634,"Pelc","Ravishankar","M",64174
"1986-11-29",479657,"Hoogerwoord","Koldo","M",51239
"1986-10-02",479666,"Verspoor","Gaurav","M",40000
"1986-05-25",479672,"Schlumberger","Lubomir","M",54693
"1986-10-04",479687,"Baak","Odysseas","F",45599
"1986-10-03",479691,"Veeraraghavan","Ramalingam","F",60032
"1986-09-03",479740,"DiGiano","Shaunak","M",106821
"1986-10-30",479715,"Comyn","Almudena","M",40000
"1986-02-01",479744,"Kamble","Moni","F",69410
"1986-10-08",479752,"Skafidas","Haldon","M",40000
"1986-01-17",479775,"Vingron","Laurentiu","M",40000
"1986-09-08",479863,"Reghbati","Sushant","M",42285
"1986-08-10",479789,"Kropp","Collette","F",64356
"1986-07-16",479790,"Parveen","Perry","F",40000
"1986-02-05",479792,"Furudate","Anestis","M",62955
"1986-10-04",479794,"Pardalos","Mostafa","F",91656
"1986-03-31",479797,"Kowalchuk","Susanta","M",77711
"1986-05-25",479817,"Aloia","Kiyokazu","F",55833
"1986-10-13",479821,"Mundy","Takahito","F",52712
"1986-01-26",479874,"Vidal","Mantis","F",40000
"1986-11-25",479880,"Janocha","Susanta","M",82615
"1986-08-05",479905,"Peir","Danai","F",40000
"1986-08-17",480011,"Riexinger","Ipke","F",50993
"1986-10-10",479908,"Bisiani","Shahab","M",66064
"1986-09-04",480016,"Solovay","Shahar","F",50873
"1986-02-16",479913,"Mellouli","Takushi","F",70362
"1986-08-07",479917,"Colorni","True","M",41093
"1986-04-14",480043,"Chiola","Franziska","F",47567
"1986-10-12",479927,"Schaap","Isaac","M",54349
"1986-11-28",480047,"Pardalos","IEEE","F",43630
"1986-06-07",480050,"McConalogue","Bodh","M",56023
"1986-09-25",480057,"Teitelbaum","Hein","M",80318
"1986-12-24",480060,"Radwan","Adas","F",45665
"1986-10-19",479938,"Munck","Mokhtar","M",66729
"1986-10-28",480072,"Ginneken","Shuji","M",68802
"1986-11-11",480080,"Khalil","Houman","M",60414
"1986-01-16",479975,"Pews","Kazuhiro","F",80101
"1986-04-12",480105,"Zielinski","Dhritiman","F",47909
"1986-08-12",480114,"Suri","Shakhar","M",58228
"1986-08-14",480121,"Benveniste","Martina","M",46124
"1986-08-02",479981,"Falby","Xiadong","F",51892
"1986-07-27",480259,"Antonakopoulos","Giap","M",40830
"1986-05-13",480133,"Conti","Stamatina","M",73608
"1986-12-08",480141,"Pena","Herb","F",69298
"1986-07-11",480269,"Norsworthy","Jackson","M",57471
"1986-10-07",480158,"Gente","Xiaoshan","M",76812
"1986-01-29",480285,"Molenaar","Berhard","F",56554
"1986-05-06",480164,"Mitina","Yongqiao","F",67733
"1986-04-02",480169,"Schusler","Vitali","M",68585
"1986-10-12",480296,"Birnbaum","Moriyoshi","M",40000
"1986-07-15",480319,"Hiltgen","Alexius","F",61567
"1986-11-20",480210,"Papadias","Alejandro","F",69204
"1986-12-11",480217,"Setia","Jixiang","F",47601
"1986-11-24",480219,"Lemarechal","Luise","M",73818
"1986-05-05",480328,"Tempesti","Larisa","M",40000
"1986-09-09",480233,"Roison","Hironobu","F",70678
"1986-09-02",480329,"Huxford","Douadi","M",40000
"1986-03-22",480250,"Itschner","Tsuneo","F",52098
"1986-08-02",480389,"Shobatake","Kazuhito","M",40000
"1986-02-04",480530,"Paciorek","Giordano","F",48923
"1986-12-24",480416,"Toyoshima","Armond","M",72693
"1986-10-15",480536,"Gyorkos","Lansing","M",69809
"1986-06-10",480427,"Seiwald","Sajjad","M",40000
"1986-01-23",480542,"Clemencon","Marko","M",51911
"1986-07-19",480439,"Frijda","Kenton","M",55787
"1986-10-17",480444,"Kuhnemann","Danai","M",40000
"1986-07-13",480551,"Beidas","Mitsuyuki","F",40000
"1986-04-22",480555,"Baik","Tsutomu","M",40000
"1986-12-18",480556,"Kropf","Irene","M",82778
"1986-07-26",480584,"Lichtman","Bernardo","M",78822
"1986-08-15",480588,"Besancenot","Nakhoon","F",40000
"1986-05-05",480594,"Bierman","Jovan","F",43389
"1986-07-27",480600,"Karunanithi","Heeju","F",40000
"1986-12-15",480647,"Alvarado","Kwangsub","F",46323
"1986-01-14",480651,"Zeleznik","Ibibia","F",73201
"1986-12-16",480801,"Benveniste","Maren","F",40000
"1986-01-12",480699,"Garnick","Jiafu","F",87000
"1986-02-23",480723,"Thorensen","Dulce","F",61879
"1986-01-28",480802,"Winter","Debaprosad","F",40000
"1986-12-03",480845,"Beidas","Adamantios","M",80384
"1986-02-14",480751,"Ranum","Spyrose","F",40000
"1986-01-25",480769,"Menhoudj","Laurentiu","M",40000
"1986-11-18",480865,"Lorch","Akeno","M",40000
"1986-01-28",480873,"Weedon","Akeel","M",44876
"1986-02-12",480875,"Chaudhuri","Feipei","M",75284
"1986-10-26",480876,"Beutelspacher","Khoa","M",63992
"1986-01-10",480893,"Morrey","Mooi","M",50339
"1986-03-01",480898,"Roccetti","Aleksander","M",40000
"1986-04-10",480901,"Isaac","Insup","F",71954
"1986-07-19",481065,"Androutsos","Satyanarayana","F",59114
"1986-01-24",480945,"Brender","Garnet","M",55486
"1986-12-20",480964,"Karnin","Khue","M",42204
"1986-11-05",480967,"Camarinopoulos","Selwyn","M",48039
"1986-12-31",480969,"Eugenio","Rimli","M",54796
"1986-12-29",480994,"Alpay","Berry","M",50832
"1986-12-29",481003,"Facello","Val","M",44570
"1986-05-03",481005,"Zeilberger","Remko","M",40000
"1986-08-31",481079,"Fiutem","Sibyl","M",82735
"1986-05-17",481013,"Nitto","Shugo","M",79857
"1986-09-21",481025,"Apsitis","Hairong","M",56017
"1986-03-12",481108,"Birrer","Odysseas","F",49710
"1986-09-11",481128,"Gulak","Bodo","M",40000
"1986-03-16",481132,"Condotta","Qiwen","F",40000
"1986-02-09",481140,"Caine","Selwyn","M",40514
"1986-06-20",481148,"Decaestecker","Gina","F",51644
"1986-09-29",481165,"Thummel","Vasilis","M",62613
"1986-05-04",481202,"Boguraev","Bedir","F",77107
"1986-02-06",481172,"Usery","Jaana","M",62133
"1986-09-14",481176,"Zirintsis","Weiwu","M",46132
"1986-12-07",481220,"Mukaidono","Shugo","F",40000
"1986-08-07",481177,"Thummel","Holgard","F",47123
"1986-07-28",481179,"Rosay","Remmert","F",50684
"1986-07-03",481231,"Conry","Mahendra","F",72109
"1986-01-08",481232,"Fontet","Stepehn","M",40000
"1986-01-10",481180,"Georgatos","Stabislas","F",59912
"1986-06-13",481339,"Thorensen","Zijian","F",40000
"1986-02-04",481259,"Androutsos","Toshimitsu","M",48589
"1986-02-16",481269,"Openshaw","Stepehn","M",40826
"1986-08-19",481307,"Pappas","Hatsukazu","M",58325
"1986-02-10",481311,"Beeson","Katsuo","F",40000
"1986-01-02",481350,"Crabtree","Ioana","M",59727
"1986-08-23",481365,"Socorro","Shaleah","F",47898
"1986-09-02",481367,"Billingsley","Sverrir","M",40000
"1986-03-20",481383,"Yurek","Weiwu","M",43008
"1986-09-28",481389,"Luon","Oldrich","M",45547
"1986-06-05",481404,"Eterovic","Sanjeeva","F",47015
"1986-08-14",481439,"Marakhovsky","Kiam","F",79405
"1986-03-23",481599,"Kawashima","Hausi","M",48293
"1986-06-04",481516,"Koblitz","Mansur","M",57441
"1986-12-30",481527,"Mahmud","Marco","M",40000
"1986-08-19",481537,"Munch","Yucai","M",79081
"1986-09-17",481538,"Szmurlo","Percy","M",57402
"1986-03-23",481543,"Bratsberg","Kristen","M",48690
"1986-06-30",481552,"Axelband","Jayesh","F",54772
"1986-04-06",481556,"Woycyznski","Sergi","M",51009
"1986-12-27",481606,"Zumaque","Shaleah","F",47669
"1986-11-04",481626,"Zschoche","Seongbae","M",46969
"1986-03-29",481628,"Stiles","Howell","M",74135
"1986-10-19",481633,"Orlowska","Zhigen","M",52519
"1986-02-16",481750,"Lieberherr","Zvonko","F",43245
"1986-01-08",481751,"Marchegay","Boriana","M",40000
"1986-09-23",481752,"Copas","Adhemar","F",62455
"1986-07-28",481645,"Solares","Pantung","M",51301
"1986-08-26",481764,"Marrakchi","Teiji","M",60322
"1986-03-02",481677,"Basart","Anneli","M",40000
"1986-10-16",481787,"Gecsel","Dulce","M",40000
"1986-02-04",481793,"Bain","Karoline","M",40000
"1986-10-03",481809,"Ushiama","Danny","M",52687
"1986-05-23",481686,"Varman","Mong","M",69938
"1986-03-06",481702,"Kaiser","Moni","M",55183
"1986-03-26",481844,"Leivant","Arunas","F",46396
"1986-05-15",481715,"Cesareni","Lene","F",40000
"1986-09-30",481723,"Brobst","Weiru","M",40000
"1986-01-15",481725,"Mahnke","Mandell","M",79975
"1986-04-03",482013,"Aloia","Kwangsub","F",71612
"1986-12-03",481887,"Siksek","Danai","F",71277
"1986-01-20",481891,"Openshaw","Guttorm","F",40000
"1986-10-12",481892,"Baezner","Chaitali","M",64656
"1986-05-16",481894,"Yurov","Parke","M",53681
"1986-08-08",482030,"Rossi","Jongsuk","F",40000
"1986-04-01",481908,"Boyle","Peer","F",40000
"1986-03-24",481919,"Vieth","Roddy","F",41475
"1986-12-23",481921,"Taubman","Lena","F",82999
"1986-10-04",482032,"Hooghiemstra","Renee","M",40000
"1986-11-07",482033,"Schade","Zhaofang","F",45840
"1986-03-12",481943,"Lunt","Xuejia","F",53507
"1986-09-10",482090,"Mawatari","Vidar","F",65942
"1986-04-10",481951,"Spell","Fumitaka","F",40000
"1986-10-26",481963,"Collette","Giri","M",67888
"1986-04-23",481981,"Spieker","Claudi","M",60008
"1986-04-23",482091,"Kuhnemann","Garnik","M",67974
"1986-05-20",482093,"Vieri","Ramzi","M",50315
"1986-06-24",482103,"Merle","Supot","F",40000
"1986-01-13",482119,"Emden","Mitsuyuki","M",56866
"1986-02-28",482289,"Cooman","Fumitaka","F",40000
"1986-12-20",482136,"Tibblin","Jayson","M",43655
"1986-06-14",482178,"Versino","Thanasis","F",40000
"1986-11-18",482201,"Coorg","Kensyu","M",49692
"1986-06-06",482205,"Crouzet","Francoise","F",56367
"1986-10-17",482317,"Engelmann","Bernice","M",40000
"1986-09-16",482225,"Tsunoo","Janalee","M",56569
"1986-08-14",482336,"Tsukuda","Anneke","M",51988
"1986-11-18",482239,"Speel","Anwar","F",57694
"1986-12-24",482244,"VanScheik","Manohar","M",49128
"1986-04-29",482340,"Ballarin","Mads","F",40000
"1986-02-16",482366,"Schurmann","Adil","M",70161
"1986-05-26",482368,"Attimonelli","Shuichi","M",41192
"1986-06-19",482386,"McFarlin","Subir","F",46579
"1986-12-21",482396,"Masada","Sanjay","M",47967
"1986-05-15",482541,"Masaki","Teruyuki","M",40207
"1986-07-07",482422,"Sinicrope","Nobuyoshi","M",49532
"1986-06-09",482423,"Zeilberger","Toshimori","M",40000
"1986-02-13",482425,"Rijsenbrij","Xinan","M",76310
"1986-06-24",482431,"Cairo","Adas","M",40000
"1986-10-03",482458,"Bresenham","Zdislav","M",47315
"1986-04-04",482460,"Vieri","Breannda","F",55202
"1986-11-29",482469,"Rahier","Dayanand","M",41060
"1986-10-20",482551,"Gluchowski","Sashi","M",40000
"1986-11-03",482473,"Auyong","Muneo","M",59824
"1986-12-03",482570,"Alblas","Elvia","M",63355
"1986-03-25",482511,"Erez","Peer","F",40000
"1986-05-27",482578,"Farrag","Mari","F",40000
"1986-02-17",482583,"Wielonsky","Danil","F",65537
"1986-10-06",482595,"Delgrossi","Ramya","F",43520
"1986-09-17",482602,"Lagarias","Aamer","M",53324
"1986-07-31",482611,"Hennings","Zongyan","M",53704
"1986-06-08",482626,"Roohalamini","Xudong","M",48466
"1986-08-29",482641,"Hanratty","Kristin","F",40000
"1986-08-13",482671,"Solovay","Mari","F",40000
"1986-06-04",482663,"Demir","Tadahiro","M",81241
"1986-11-05",482694,"Bernick","Mohamadou","M",40000
"1986-05-29",482667,"Terwilliger","Xiaopeng","M",49917
"1986-10-14",482707,"Hofting","Supot","M",81454
"1986-06-21",482715,"Guting","Kwangyoen","F",64039
"1986-11-12",482813,"Veccia","Dipayan","F",42735
"1986-07-05",482819,"Merkl","Mostafa","M",46536
"1986-05-18",482772,"Gimarc","Eishiro","M",40108
"1986-07-24",482823,"Sidhu","Henk","M",40000
"1986-06-14",482837,"Paciorek","Zhigen","M",53115
"1986-03-24",482789,"Marsiglia","Theron","F",40000
"1986-08-07",482793,"Walston","Lech","F",64621
"1986-08-19",482802,"Ranai","Phuoc","F",61026
"1986-09-28",482838,"Serdy","Ennio","F",46250
"1986-11-22",482845,"Sudkamp","Toney","M",71558
"1986-12-28",482868,"Iivonen","Arunas","M",40000
"1986-06-27",482888,"Brookman","Apostol","F",51609
"1986-10-02",482897,"Ranon","Persi","M",40000
"1986-03-19",482945,"Rahimi","Hideyuki","F",53277
"1986-02-10",482930,"Vadhan","Guiseppe","M",40000
"1986-12-05",482963,"Lunt","Conrado","F",40000
"1986-10-21",482984,"Senzako","Stamatina","F",50357
"1986-08-22",483094,"Servieres","Waiman","M",40000
"1986-02-26",482996,"Lovengreen","Wonhee","M",40000
"1986-10-12",483001,"Baez","Dinah","M",40000
"1986-08-12",483004,"Sifakis","Sergi","F",67015
"1986-02-12",483008,"Jansch","Greger","F",54460
"1986-05-17",483032,"Hiroyama","Anneke","F",77430
"1986-01-17",483047,"Setiz","Jeanne","F",41267
"1986-08-15",483120,"Ghemri","Filipp","M",40000
"1986-12-01",483130,"Sommen","Udo","M",62463
"1986-02-25",483139,"Marshall","Shaowen","M",65571
"1986-12-21",483146,"Krybus","Jackson","M",40000
"1986-01-29",483176,"Schach","Radhia","M",40000
"1986-12-27",483211,"Leslie","Lobel","F",59978
"1986-07-29",483223,"Usery","Gadiel","F",87971
"1986-07-04",483240,"Ruemmler","Urs","M",84367
"1986-06-24",483183,"Ciolek","Oscar","M",47352
"1986-12-07",483249,"Nivat","Shay","F",50641
"1986-02-11",483202,"Gelosh","Shahab","M",68748
"1986-12-11",483262,"Billawala","Vivian","F",88662
"1986-12-16",483264,"Rahimi","Masanao","M",45866
"1986-10-07",483204,"Tsukuda","Subhankar","F",40000
"1986-04-14",483386,"Horswill","Marla","F",42981
"1986-02-24",483299,"Marshall","Yongdong","M",52598
"1986-12-03",483310,"Heering","Masamitsu","M",40000
"1986-04-02",483338,"Kampfer","Mohammad","M",40000
"1986-09-23",483430,"Kalloufi","Padma","M",46540
"1986-03-26",483474,"Asmuth","JoAnna","M",72528
"1986-01-30",483449,"Zultner","Mokhtar","M",40000
"1986-03-23",483624,"Mersereau","Bernardo","F",60157
"1986-02-23",483528,"Sidou","Jianhui","M",62324
"1986-02-01",483534,"Gist","Tse","F",61638
"1986-04-03",483547,"Ulupinar","Bowen","M",40000
"1986-10-14",483549,"Chenney","Chaitali","M",40000
"1986-11-05",483563,"Braunmuhl","Marc","M",51497
"1986-06-02",483570,"Barbanera","Ulf","M",71535
"1986-03-20",483579,"Kobuchi","Duke","M",65534
"1986-04-17",483598,"Tzvieli","Tommaso","F",65905
"1986-08-15",483599,"Zultner","Morrie","M",78784
"1986-02-25",483635,"Backhouse","Marsja","M",40000
"1986-03-04",483741,"Rijckaert","Pohua","F",40000
"1986-08-13",483646,"Matzke","Ger","F",42476
"1986-09-02",483755,"Schahn","Rosalie","M",40000
"1986-05-26",483669,"Murtafg","Achilleas","F",40000
"1986-06-04",483769,"Stamatiou","Chikara","F",52531
"1986-12-28",483782,"Hanratty","Badri","M",51666
"1986-12-07",483786,"Muhlberg","Hyuckchul","M",41756
"1986-12-18",483794,"Alvarado","Hausi","M",71359
"1986-04-30",483796,"Schwartzbauer","Alejandro","M",42762
"1986-10-10",483679,"Roison","Fen","M",53986
"1986-12-11",483808,"Peir","Ipke","F",55242
"1986-12-03",483812,"Bressoud","Bangqing","F",40000
"1986-07-17",483690,"Erbe","Shem","M",40000
"1986-10-31",483717,"Paciorek","Jianhao","F",55977
"1986-09-20",483836,"Denti","George","M",55835
"1986-04-14",483837,"Dalton","Jaber","F",72844
"1986-06-21",483841,"Swift","Kwan","F",52327
"1986-02-25",483847,"Serot","Feipei","F",57751
"1986-02-03",483850,"Schusler","Shahaf","F",54196
"1986-08-24",483856,"Luiz","Radhika","F",50577
"1986-10-07",483730,"Czaja","Becky","M",49143
"1986-05-26",484022,"Grabner","Vasilii","F",101923
"1986-08-31",483878,"Lipner","Gou","F",44379
"1986-06-11",483892,"Nishimukai","Gretta","F",40000
"1986-02-26",483897,"Oppitz","Hyuckchul","M",52269
"1986-06-17",484038,"Servi","Ekawit","F",40000
"1986-12-06",484041,"Ohori","Candida","M",62469
"1986-08-18",483927,"Narlikar","Yagil","F",41354
"1986-04-20",483931,"Benveniste","Sadun","M",40000
"1986-09-07",484048,"Genther","Hyuncheol","M",53635
"1986-05-17",484051,"Nishimukai","Mads","M",44810
"1986-06-14",484070,"Muntz","Odysseas","F",40000
"1986-01-25",483962,"Auyong","Paddy","M",42069
"1986-03-18",483985,"Piazza","Aleksandar","M",84277
"1986-08-19",484074,"Danner","Moie","F",51316
"1986-12-20",484079,"Jervis","Gill","F",40000
"1986-07-14",484082,"Fadgyas","Percy","F",77614
"1986-01-25",484002,"Flowers","Baruch","M",55080
"1986-02-09",484091,"Petereit","Breannda","F",69065
"1986-06-27",484108,"Legleitner","Isaac","M",40000
"1986-02-11",484114,"Carrere","Billur","F",59821
"1986-07-23",484129,"Pusterhofer","Arra","M",63781
"1986-12-30",484300,"Shimshoni","Souichi","M",65047
"1986-01-03",484158,"Serna","Manibrata","M",40000
"1986-12-27",484174,"Fetvedt","Elliott","F",40000
"1986-06-06",484199,"Gornas","Aksel","F",40000
"1986-10-05",484213,"Cappelli","Mrinalini","M",65158
"1986-01-27",484319,"Siprelle","Younwoo","M",46324
"1986-08-01",484224,"Jansen","Hyuncheol","M",40000
"1986-01-13",484235,"Syrzycki","Licheng","M",53882
"1986-06-29",484356,"Bonifati","Narain","M",45727
"1986-02-22",484256,"Paludetto","Nobuyoshi","F",40000
"1986-09-28",484262,"Bonifati","Sushant","F",47965
"1986-12-08",484265,"Buescher","Sachem","M",63117
"1986-02-02",484272,"Hanabata","Seongbae","M",51501
"1986-11-02",484392,"Gniady","Juichirou","M",40000
"1986-01-13",484395,"Cooman","Yuichiro","M",49124
"1986-04-28",484398,"Borstler","Qiwen","M",40000
"1986-06-19",484410,"DuCasse","Marin","F",47816
"1986-01-12",484560,"Reistad","Geoff","M",64905
"1986-10-10",484440,"Dayang","Munehiko","M",40000
"1986-11-28",484446,"Comte","Hyuncheol","F",66048
"1986-10-22",484447,"Rajaraman","Christophe","F",54556
"1986-11-11",484463,"Avouris","Masanao","M",49368
"1986-06-07",484580,"Erol","Golgen","F",50539
"1986-01-06",484491,"Maierhofer","Atreye","F",49931
"1986-01-02",484504,"Orlowski","Gou","M",67440
"1986-07-09",484518,"Schrift","Fumitaka","M",63651
"1986-10-12",484587,"Sichman","Rafael","F",40000
"1986-12-01",484533,"Worfolk","Vincent","M",40000
"1986-05-08",484595,"Auria","Mark","M",40000
"1986-03-11",484617,"Maksimenko","Mabry","F",41429
"1986-04-11",484621,"Zockler","Mircea","F",44058
"1986-10-06",484637,"Lund","Randi","F",40460
"1986-07-31",484818,"Grabner","Barun","F",40000
"1986-04-26",484689,"Seuren","Shay","F",63569
"1986-05-12",484703,"Litzler","Boguslaw","F",65759
"1986-10-16",484710,"Manderick","Alassane","F",40000
"1986-02-07",484714,"Staelin","Marla","M",60654
"1986-02-28",484715,"Motley","Jiang","M",40000
"1986-08-24",484724,"Borstler","Uzi","M",65840
"1986-05-09",484885,"Gopalakrishnan","Morris","M",66919
"1986-10-21",484777,"Hettesheimer","Chriss","F",70018
"1986-04-10",484783,"Quittner","Gilbert","F",41715
"1986-11-05",484793,"Vadhan","Beshir","M",65549
